,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
222,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Memories of Japan,43.72734746849249,-79.34136445237439,Japanese Restaurant
223,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Tilley Endurables,43.72703319748601,-79.34292634000684,Clothing Store
224,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Japanese Canadian Cultural Centre,43.726429,-79.334971,General Entertainment
225,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Skiis and Biikes,43.726350918006425,-79.34297712786963,Bike Shop
226,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,The Beer Store,43.7269871,-79.3414943,Beer Store
227,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Genghis Khan Mongolian Grill,43.7269059862849,-79.34121626053623,Asian Restaurant
228,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Tim Hortons,43.72289725323043,-79.33911703526974,Coffee Shop
229,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Asian Legend,43.7265905030894,-79.34218786843495,Dim Sum Restaurant
230,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Just Hockey Source For Sports,43.72709513128194,-79.34259061584578,Sporting Goods Shop
231,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Real Canadian Superstore,43.722313107043625,-79.3376048086347,Grocery Store
232,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Congee Star 帝王名粥,43.72658622416194,-79.34183343111253,Chinese Restaurant
233,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,The Beer Store,43.7227042,-79.3375083,Beer Store
234,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,GoodLife Fitness North York Don Mills and Eglinton,43.72221859187012,-79.33768914023501,Gym
235,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Subway,43.72432189860479,-79.33685838010095,Sandwich Place
236,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Harvey's,43.726618141963044,-79.34099700109225,Fast Food Restaurant
237,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Pho 88 發發餐廳,43.72664201962024,-79.3423446449432,Asian Restaurant
238,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Delimark Cafe,43.72753609649164,-79.33954737355866,Coffee Shop
239,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,TTC Bus 925 Don Mills Express,43.72890834331221,-79.34120178222656,Bus Line
240,"Flemingdon Park, Don Mills South",43.72589970000001,-79.340923,Holy Smokes,43.722373289996604,-79.33778555321567,Smoke Shop
241,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Wolfie's Deli,43.754875481443555,-79.44243785404784,Deli / Bodega
242,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Bagel Plus,43.75539484400371,-79.4406859789969,Restaurant
243,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Orly Restaurant & Grill,43.754493246006334,-79.44350727697311,Middle Eastern Restaurant
244,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Starbucks,43.755653123519615,-79.43987338134932,Coffee Shop
245,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Best for Bride in Toronto,43.75571979646036,-79.43788253603987,Bridal Shop
246,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Tim Hortons,43.75476686520758,-79.44325044751167,Coffee Shop
247,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Dairy Queen,43.75567964325238,-79.44016579234159,Fast Food Restaurant
248,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Wakame Sushi,43.755382185036986,-79.44094461257187,Sushi Restaurant
249,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,TD Canada Trust,43.7562323,-79.4390254,Bank
250,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Wimpy's Diner,43.75620987159905,-79.43929448082638,Diner
251,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Pizza Pizza,43.75531145041057,-79.44112566629565,Pizza Place
252,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Sheppard Plaza,43.75569512647938,-79.43961347354475,Shopping Mall
253,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Shoppers Drug Mart,43.756204016589244,-79.43958897502529,Pharmacy
254,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Subway,43.75572798067668,-79.43988217796945,Sandwich Place
255,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Popeyes Louisiana Kitchen,43.754671343663034,-79.44274006861691,Fried Chicken Joint
256,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Yogurty's,43.756190568366485,-79.43941837290544,Frozen Yogurt Shop
257,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Rogers,43.75575664597711,-79.44005186942444,Video Store
258,"Bathurst Manor, Downsview North, Wilson Heights",43.7543283,-79.4422593,Metro,43.755791531926526,-79.43980055649448,Supermarket
259,"Northwood Park, York University",43.7679803,-79.48726190000002,MUSE Massage Spa,43.7656861872247,-79.4893183666046,Massage Studio
260,"Northwood Park, York University",43.7679803,-79.48726190000002,Tim Hortons,43.764289283166015,-79.48879033327103,Coffee Shop
261,"Northwood Park, York University",43.7679803,-79.48726190000002,Fox & Fiddle,43.76379461939549,-79.48849672002802,Bar
262,"Northwood Park, York University",43.7679803,-79.48726190000002,Finch West Subway Station,43.76510685746509,-79.49117202171209,Metro Station
263,"Northwood Park, York University",43.7679803,-79.48726190000002,Falafel Express,43.764187100541214,-79.48912096481943,Falafel Restaurant
264,"Northwood Park, York University",43.7679803,-79.48726190000002,Party City,43.76417373654635,-79.4852503780818,Miscellaneous Shop
265,"Northwood Park, York University",43.7679803,-79.48726190000002,Carribean Heat,43.764155,-79.490227,Caribbean Restaurant
266,"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
267,"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,Ancaster Park,43.73470570807407,-79.46477740817078,Park
268,"CFB Toronto, Downsview East",43.7374732,-79.46476329999999,VAUGHAN GARAGE DOOR REPAIR,43.73487711449948,-79.46858424693346,Other Repair Shop
269,Downsview West,43.7390146,-79.5069436,TD Canada Trust,43.740369455302194,-79.51237499713898,Bank
270,Downsview West,43.7390146,-79.5069436,84 Sheppard Bus At Jane,43.74020832950531,-79.50701772529769,Moving Target
271,Downsview West,43.7390146,-79.5069436,Price Chopper,43.73990841084056,-79.51226143309357,Grocery Store
272,Downsview West,43.7390146,-79.5069436,jane sheppard mall,43.740104399774324,-79.51255243633483,Shopping Mall
273,Downsview Central,43.7284964,-79.49569740000003,Roding Park,43.728655041194294,-79.49291760986993,Baseball Field
274,Downsview Central,43.7284964,-79.49569740000003,DryShield Water Solutions Corp,43.73093335493166,-79.49898004531859,Home Service
275,Downsview Central,43.7284964,-79.49569740000003,Sean's Twisted,43.72443632963932,-79.49385166168213,Korean Restaurant
276,Downsview Central,43.7284964,-79.49569740000003,Yummy Dogs,43.72651174068901,-79.50127950136176,Food Truck
277,Downsview Northwest,43.7616313,-79.52099940000002,No Frills,43.75926044271617,-79.51892671819911,Grocery Store
278,Downsview Northwest,43.7616313,-79.52099940000002,LCBO,43.759256617873106,-79.51945388294175,Liquor Store
279,Downsview Northwest,43.7616313,-79.52099940000002,Dollarama,43.75931883562195,-79.51843269938222,Discount Store
280,Downsview Northwest,43.7616313,-79.52099940000002,Driftwood community centre,43.76567959563023,-79.51970643195256,Athletics & Sports
281,Downsview Northwest,43.7616313,-79.52099940000002,Planet Fitness,43.757538,-79.51961,Gym / Fitness Center
282,Victoria Village,43.7258823,-79.31557159999998,Victoria Village Arena,43.72348055545508,-79.31563520925143,Hockey Arena
283,Victoria Village,43.7258823,-79.31557159999998,Tim Hortons,43.725516631714754,-79.31310251366091,Coffee Shop
284,Victoria Village,43.7258823,-79.31557159999998,Portugril,43.72581876267242,-79.31278541470671,Portuguese Restaurant
285,Victoria Village,43.7258823,-79.31557159999998,Eglinton Ave E & Sloane Ave/Bermondsey Rd,43.726086,-79.31362,Intersection
286,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Jawny Bakers,43.705782646822,-79.31291304477831,Gastropub
287,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,East York Gymnastics,43.710654,-79.309279,Gym / Fitness Center
288,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Shoppers Drug Mart,43.705891688821325,-79.31241024393087,Pharmacy
289,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,TD Canada Trust,43.705739883755946,-79.31227013468737,Bank
290,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Pizza Pizza,43.70515901620182,-79.31312955571528,Pizza Place
291,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Harvey's,43.71072995920288,-79.30883762217763,Fast Food Restaurant
292,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Nostalgia,43.706832771917064,-79.31178314223835,Café
293,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,East York Animal Clinic,43.70592051370348,-79.3121958344716,Pet Store
294,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Rise & Dine Eatery,43.705769,-79.311638,Breakfast Spot
295,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,St. Clair Ave E & O'Connor Dr,43.70523283448301,-79.31327432821826,Intersection
296,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Venice Pizza,43.70592051370348,-79.31395663414658,Pizza Place
297,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,Harvey's,43.70813627814792,-79.3141045886623,Fast Food Restaurant
298,"Woodbine Gardens, Parkview Hill",43.7063972,-79.309937,TKTO - Toronto Knife Throwing Organization,43.7099660731501,-79.31341111891099,Athletics & Sports
299,Woodbine Heights,43.69534390000001,-79.3183887,East York Memorial Arena,43.69722441688202,-79.31539709142582,Skating Rink
300,Woodbine Heights,43.69534390000001,-79.3183887,East York Curling Club,43.69682672948465,-79.31365836861947,Curling Ice
301,Woodbine Heights,43.69534390000001,-79.3183887,The Beer Store,43.6937312,-79.3167591,Beer Store
302,Woodbine Heights,43.69534390000001,-79.3183887,Shoppers Drug Mart,43.699244,-79.318939,Pharmacy
303,Woodbine Heights,43.69534390000001,-79.3183887,TTC Stop #8913,43.696486436579704,-79.31757688522339,Bus Stop
304,Woodbine Heights,43.69534390000001,-79.3183887,Stan Wadlow Park,43.697835820584395,-79.31430328766514,Park
305,Woodbine Heights,43.69534390000001,-79.3183887,East York Memorial Arena,43.697623791570656,-79.31514515513003,Athletics & Sports
306,Woodbine Heights,43.69534390000001,-79.3183887,Beauty Boutique by Shoppers Drug Mart,43.69951391408613,-79.31928709190193,Cosmetics Shop
307,The Beaches,43.67635739999999,-79.2930312,The Big Carrot Natural Food Market,43.678879,-79.297734,Health Food Store
308,The Beaches,43.67635739999999,-79.2930312,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
309,The Beaches,43.67635739999999,-79.2930312,Glen Manor Ravine,43.67682094413784,-79.29394208780985,Trail
310,The Beaches,43.67635739999999,-79.2930312,Upper Beaches,43.68056321147582,-79.2928688743688,Neighborhood
311,Leaside,43.7090604,-79.3634517,Local Leaside,43.71001166793114,-79.36351433524794,Sports Bar
312,Leaside,43.7090604,-79.3634517,Rack Attack,43.70693351467496,-79.36226108591485,Sporting Goods Shop
313,Leaside,43.7090604,-79.3634517,LCBO,43.710571304463954,-79.36028703241085,Liquor Store
314,Leaside,43.7090604,-79.3634517,Olde Yorke Fish & Chips,43.706141306111306,-79.3618288170822,Fish & Chips Shop
315,Leaside,43.7090604,-79.3634517,CrossFit Toronto,43.7080995557005,-79.35905992984772,Gym
316,Leaside,43.7090604,-79.3634517,The Leaside Pub,43.710428911854564,-79.36354706165021,Restaurant
317,Leaside,43.7090604,-79.3634517,Enduro Sport,43.70605947915959,-79.36183454315712,Bike Shop
318,Leaside,43.7090604,-79.3634517,Aroma Espresso Bar,43.70561065613986,-79.36077468518098,Coffee Shop
319,Leaside,43.7090604,-79.3634517,Kintako Japanese Restaurant,43.71159659251094,-79.36396207124376,Sushi Restaurant
320,Leaside,43.7090604,-79.3634517,Longo's,43.70643262604979,-79.35975310254634,Supermarket
321,Leaside,43.7090604,-79.3634517,Bulk Barn,43.70611573147322,-79.36054145695127,Grocery Store
322,Leaside,43.7090604,-79.3634517,PetSmart,43.7126819,-79.3626365,Pet Store
323,Leaside,43.7090604,-79.3634517,Booster Juice,43.70617277,-79.36065194,Smoothie Shop
324,Leaside,43.7090604,-79.3634517,South St. Burger,43.71051026319384,-79.36158441272885,Burger Joint
325,Leaside,43.7090604,-79.3634517,Leaside Village,43.70568229146645,-79.36077693042236,Shopping Mall
326,Leaside,43.7090604,-79.3634517,Winners,43.7094205909056,-79.36093211174,Clothing Store
327,Leaside,43.7090604,-79.3634517,Golf Town,43.70940869587626,-79.3623167837894,Sporting Goods Shop
328,Leaside,43.7090604,-79.3634517,Tim Hortons,43.70562930215073,-79.36102831503376,Coffee Shop
329,Leaside,43.7090604,-79.3634517,Five Guys,43.70563811973093,-79.36121130859895,Burger Joint
330,Leaside,43.7090604,-79.3634517,Subway,43.710410108561625,-79.36185814836224,Sandwich Place
331,Leaside,43.7090604,-79.3634517,Cupcakes,43.70602656677556,-79.36086417950665,Dessert Shop
332,Leaside,43.7090604,-79.3634517,TD Canada Trust Branch and ATM,43.711620471105384,-79.36354860663414,Bank
333,Leaside,43.7090604,-79.3634517,Amsterdam Barrel House,43.70602053200777,-79.36132913641597,Brewery
334,Leaside,43.7090604,-79.3634517,Sport Chek,43.70985360457569,-79.36045518457757,Sporting Goods Shop
335,Leaside,43.7090604,-79.3634517,The Beer Store,43.7057389,-79.3604382,Beer Store
336,Leaside,43.7090604,-79.3634517,Sunset Grill,43.71008051140994,-79.36252937590784,Breakfast Spot
337,Leaside,43.7090604,-79.3634517,Pier 1 Imports,43.7133394919619,-79.3643121421883,Furniture / Home Store
338,Leaside,43.7090604,-79.3634517,Mucho Burrito Fresh Mexican Grill,43.706746,-79.361707,Mexican Restaurant
339,Leaside,43.7090604,-79.3634517,Linen Chest,43.70693984029428,-79.35987973289845,Furniture / Home Store
340,Leaside,43.7090604,-79.3634517,Best Buy,43.709255121223215,-79.36168044805527,Electronics Store
341,Leaside,43.7090604,-79.3634517,Starbucks,43.71034154336832,-79.36094765905699,Coffee Shop
342,Leaside,43.7090604,-79.3634517,Mong Sushi & Grill,43.7115185288775,-79.3638717218132,Sushi Restaurant
343,Leaside,43.7090604,-79.3634517,Sobeys Urban Fresh,43.71004104355862,-79.3596836535354,Grocery Store
344,Leaside,43.7090604,-79.3634517,The Great Canadian Bagel,43.71327461980094,-79.36502672732136,Bagel Shop
345,Leaside,43.7090604,-79.3634517,Supperworks,43.71197716478581,-79.35968174236694,Food & Drink Shop
346,Thorncliffe Park,43.7053689,-79.34937190000002,Costco Wholesale,43.70705091308799,-79.3480933503406,Warehouse Store
347,Thorncliffe Park,43.7053689,-79.34937190000002,Iqbal Kebab & Sweet Centre,43.705923230061344,-79.35152127765924,Indian Restaurant
348,Thorncliffe Park,43.7053689,-79.34937190000002,Bikram Yoga East York,43.70545001006983,-79.35144826217264,Yoga Studio
349,Thorncliffe Park,43.7053689,-79.34937190000002,Shoppers Drug Mart,43.70620905709154,-79.34669185112756,Pharmacy
350,Thorncliffe Park,43.7053689,-79.34937190000002,Hakka Garden,43.704578351261326,-79.34977027417523,Indian Restaurant
351,Thorncliffe Park,43.7053689,-79.34937190000002,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
352,Thorncliffe Park,43.7053689,-79.34937190000002,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
353,Thorncliffe Park,43.7053689,-79.34937190000002,Subway,43.704627625493806,-79.34966067001598,Sandwich Place
354,Thorncliffe Park,43.7053689,-79.34937190000002,Pizza Pizza,43.705564293137044,-79.34713894303022,Pizza Place
355,Thorncliffe Park,43.7053689,-79.34937190000002,Tim Hortons,43.7050898,-79.3505453,Coffee Shop
356,Thorncliffe Park,43.7053689,-79.34937190000002,TD Canada Trust,43.7063562,-79.3456426,Bank
357,Thorncliffe Park,43.7053689,-79.34937190000002,Food Basics,43.7053872932289,-79.34733754588716,Supermarket
358,Thorncliffe Park,43.7053689,-79.34937190000002,Thorncliffe Park Dr & Overlea Blvd,43.704777261349896,-79.35006522829346,Intersection
359,Thorncliffe Park,43.7053689,-79.34937190000002,Mayfair Homes,43.70556,-79.35054,Housing Development
360,Thorncliffe Park,43.7053689,-79.34937190000002,Dollarama,43.705652296512866,-79.34631347620243,Discount Store
361,Thorncliffe Park,43.7053689,-79.34937190000002,Fit4Less,43.70583800582371,-79.34617056231423,Gym
362,Thorncliffe Park,43.7053689,-79.34937190000002,LCBO,43.706700447882305,-79.34501827004178,Liquor Store
363,Thorncliffe Park,43.7053689,-79.34937190000002,Leaside park,43.70217669622919,-79.35137675914693,Park
364,East Toronto,43.685347,-79.3381065,The Path,43.68392344354094,-79.33500661843325,Park
365,East Toronto,43.685347,-79.3381065,Sammon Convenience,43.68695102703702,-79.33500661843325,Convenience Store
366,East Toronto,43.685347,-79.3381065,The Red Rocket,43.68804803553563,-79.33327372317169,Coffee Shop
367,"The Danforth West, Riverdale",43.6795571,-79.352188,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
368,"The Danforth West, Riverdale",43.6795571,-79.352188,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
369,"The Danforth West, Riverdale",43.6795571,-79.352188,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
370,"The Danforth West, Riverdale",43.6795571,-79.352188,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
371,"The Danforth West, Riverdale",43.6795571,-79.352188,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
372,"The Danforth West, Riverdale",43.6795571,-79.352188,Messini Authentic Gyros,43.677827494513096,-79.35056873157725,Greek Restaurant
373,"The Danforth West, Riverdale",43.6795571,-79.352188,Christina's On The Danforth,43.678239784878826,-79.34918494943804,Greek Restaurant
